1042,2,1479,,,,46,32,46,Sun Dec 03 2023 17:55:27 GMT+0530 (India Standard Time),
1043,2,1480,,,,46,32,93,Sun Dec 03 2023 17:55:28 GMT+0530 (India Standard Time),
1044,2,1496,,,,77,6,48,Sun Dec 03 2023 17:55:29 GMT+0530 (India Standard Time),
1045,2,1497,,,,77,6,48,Sun Dec 03 2023 17:55:29 GMT+0530 (India Standard Time),
1046,2,1498,,,,77,6,48,Sun Dec 03 2023 17:55:30 GMT+0530 (India Standard Time),
1047,2,1499,,,,77,6,48,Sun Dec 03 2023 17:55:31 GMT+0530 (India Standard Time),
1048,2,1500,,,,77,6,48,Sun Dec 03 2023 17:55:32 GMT+0530 (India Standard Time),
1049,2,1501,,,,77,6,48,Sun Dec 03 2023 17:55:33 GMT+0530 (India Standard Time),
1050,2,1502,,,,77,6,48,Sun Dec 03 2023 17:55:33 GMT+0530 (India Standard Time),
1051,2,1503,,,,77,6,48,Sun Dec 03 2023 17:55:34 GMT+0530 (India Standard Time),
1052,2,1504,,,,77,6,48,Sun Dec 03 2023 17:55:35 GMT+0530 (India Standard Time),
1053,2,1505,,,,77,6,48,Sun Dec 03 2023 17:55:36 GMT+0530 (India Standard Time),
1054,2,1507,,,,2,7,129,Sun Dec 03 2023 17:55:37 GMT+0530 (India Standard Time),
1055,2,1508,,,,2,7,129,Sun Dec 03 2023 17:55:37 GMT+0530 (India Standard Time),
1056,2,1509,,,,2,7,129,Sun Dec 03 2023 17:55:38 GMT+0530 (India Standard Time),
1057,2,1510,,,,2,7,129,Sun Dec 03 2023 17:55:39 GMT+0530 (India Standard Time),
1058,2,1511,,,,2,7,129,Sun Dec 03 2023 17:55:40 GMT+0530 (India Standard Time),
1059,2,1512,,,,2,7,129,Sun Dec 03 2023 17:55:41 GMT+0530 (India Standard Time),
1060,2,1513,,,,2,7,129,Sun Dec 03 2023 17:55:41 GMT+0530 (India Standard Time),
1061,2,1514,,,,2,7,129,Sun Dec 03 2023 17:55:42 GMT+0530 (India Standard Time),
1062,2,1515,,,,2,7,129,Sun Dec 03 2023 17:55:43 GMT+0530 (India Standard Time),
1063,2,1516,,,,2,7,129,Sun Dec 03 2023 17:55:44 GMT+0530 (India Standard Time),
1064,2,1517,,,,2,7,129,Sun Dec 03 2023 17:55:45 GMT+0530 (India Standard Time),
1065,2,1518,,,,2,7,129,Sun Dec 03 2023 17:55:45 GMT+0530 (India Standard Time),
1066,2,1519,,,,2,7,129,Sun Dec 03 2023 17:55:46 GMT+0530 (India Standard Time),
1067,2,1520,,,,2,7,129,Sun Dec 03 2023 17:55:47 GMT+0530 (India Standard Time),
1068,2,1521,,,,2,7,129,Sun Dec 03 2023 17:55:48 GMT+0530 (India Standard Time),
1069,2,1522,,,,77,6,87,Sun Dec 03 2023 17:55:49 GMT+0530 (India Standard Time),
1070,2,1523,,,,77,6,87,Sun Dec 03 2023 17:55:50 GMT+0530 (India Standard Time),
1071,2,1524,,,,77,6,87,Sun Dec 03 2023 17:55:50 GMT+0530 (India Standard Time),
1072,2,1536,NW,,,46,32,44,Sun Dec 03 2023 17:55:51 GMT+0530 (India Standard Time),
1073,2,1538,,,,2,7,129,Sun Dec 03 2023 17:55:52 GMT+0530 (India Standard Time),
1074,2,1539,,,,2,7,129,Sun Dec 03 2023 17:55:53 GMT+0530 (India Standard Time),
1075,2,1540,,,,2,7,129,Sun Dec 03 2023 17:55:54 GMT+0530 (India Standard Time),
1076,2,1541,,,,2,7,129,Sun Dec 03 2023 17:55:54 GMT+0530 (India Standard Time),
1077,2,1554,,,,46,32,151,Sun Dec 03 2023 17:55:55 GMT+0530 (India Standard Time),
1078,2,1564,,,,77,6,129,Sun Dec 03 2023 17:55:56 GMT+0530 (India Standard Time),
1079,2,1565,,,,77,6,129,Sun Dec 03 2023 17:55:57 GMT+0530 (India Standard Time),
1080,2,1566,,,,77,6,129,Sun Dec 03 2023 17:55:58 GMT+0530 (India Standard Time),
1081,2,1567,,,,77,6,129,Sun Dec 03 2023 17:55:58 GMT+0530 (India Standard Time),
1082,2,1568,,,,77,6,129,Sun Dec 03 2023 17:55:59 GMT+0530 (India Standard Time),
1083,2,1569,,,,77,6,129,Sun Dec 03 2023 17:56:00 GMT+0530 (India Standard Time),
1084,2,1570,,,,77,6,129,Sun Dec 03 2023 17:56:01 GMT+0530 (India Standard Time),
1085,2,1571,,,,77,6,129,Sun Dec 03 2023 17:56:02 GMT+0530 (India Standard Time),
1086,2,1572,,,,77,6,129,Sun Dec 03 2023 17:56:02 GMT+0530 (India Standard Time),
1087,2,1573,,,,77,6,129,Sun Dec 03 2023 17:56:03 GMT+0530 (India Standard Time),
1088,2,1574,,,,77,6,127,Sun Dec 03 2023 17:56:04 GMT+0530 (India Standard Time),
1089,2,1575,,,,77,6,129,Sun Dec 03 2023 17:56:05 GMT+0530 (India Standard Time),
1090,2,1576,,,,77,6,129,Sun Dec 03 2023 17:56:06 GMT+0530 (India Standard Time),
1091,2,1577,,,,77,6,129,Sun Dec 03 2023 17:56:06 GMT+0530 (India Standard Time),
1092,2,1578,,,,77,6,129,Sun Dec 03 2023 17:56:07 GMT+0530 (India Standard Time),
1093,2,1579,,,,77,6,129,Sun Dec 03 2023 17:56:08 GMT+0530 (India Standard Time),
1094,2,1580,,,,77,6,102,Sun Dec 03 2023 17:56:09 GMT+0530 (India Standard Time),
1095,2,1581,,,,77,6,52,Sun Dec 03 2023 17:56:10 GMT+0530 (India Standard Time),
1096,2,1582,,,,77,6,52,Sun Dec 03 2023 17:56:10 GMT+0530 (India Standard Time),
1097,2,1583,,,,77,6,52,Sun Dec 03 2023 17:56:11 GMT+0530 (India Standard Time),
1098,2,1584,,,,77,6,52,Sun Dec 03 2023 17:56:12 GMT+0530 (India Standard Time),
1099,2,1585,,,,77,6,52,Sun Dec 03 2023 17:56:13 GMT+0530 (India Standard Time),
1100,2,1586,,,,77,6,52,Sun Dec 03 2023 17:56:14 GMT+0530 (India Standard Time),
1101,2,1587,,,,77,6,52,Sun Dec 03 2023 17:56:14 GMT+0530 (India Standard Time),
1102,2,1588,,,,77,6,102,Sun Dec 03 2023 17:56:15 GMT+0530 (India Standard Time),
1103,2,1590,,,,2,7,129,Sun Dec 03 2023 17:56:16 GMT+0530 (India Standard Time),
1104,2,1593,,,,2,7,129,Sun Dec 03 2023 17:56:17 GMT+0530 (India Standard Time),
1105,2,1594,,,,2,7,129,Sun Dec 03 2023 17:56:18 GMT+0530 (India Standard Time),
1106,2,1595,,,,2,7,129,Sun Dec 03 2023 17:56:18 GMT+0530 (India Standard Time),
1107,2,1596,,,,2,7,129,Sun Dec 03 2023 17:56:19 GMT+0530 (India Standard Time),
1108,2,1597,,,,2,7,129,Sun Dec 03 2023 17:56:20 GMT+0530 (India Standard Time),
1109,2,1598,,,,77,6,129,Sun Dec 03 2023 17:56:21 GMT+0530 (India Standard Time),
1110,2,1599,,,,77,6,129,Sun Dec 03 2023 17:56:22 GMT+0530 (India Standard Time),
1111,2,1600,,,,77,6,129,Sun Dec 03 2023 17:56:22 GMT+0530 (India Standard Time),
1112,2,1601,,,,77,6,129,Sun Dec 03 2023 17:56:23 GMT+0530 (India Standard Time),
1113,2,1602,,,,77,6,129,Sun Dec 03 2023 17:56:24 GMT+0530 (India Standard Time),
1114,2,1603,,,,77,6,129,Sun Dec 03 2023 17:56:25 GMT+0530 (India Standard Time),
1115,2,1604,,,,77,6,129,Sun Dec 03 2023 17:56:26 GMT+0530 (India Standard Time),
1116,2,1605,,,,77,6,129,Sun Dec 03 2023 17:56:27 GMT+0530 (India Standard Time),
1117,2,1606,,,,77,6,87,Sun Dec 03 2023 17:56:27 GMT+0530 (India Standard Time),
1118,2,1607,,,,77,6,87,Sun Dec 03 2023 17:56:28 GMT+0530 (India Standard Time),
1119,2,1608,,,,77,6,87,Sun Dec 03 2023 17:56:29 GMT+0530 (India Standard Time),
1120,2,1609,,,,77,6,87,Sun Dec 03 2023 17:56:30 GMT+0530 (India Standard Time),
1121,2,1610,,,,77,6,87,Sun Dec 03 2023 17:56:31 GMT+0530 (India Standard Time),
1122,2,1611,,,,77,6,87,Sun Dec 03 2023 17:56:32 GMT+0530 (India Standard Time),
1123,2,1612,,,,77,6,87,Sun Dec 03 2023 17:56:32 GMT+0530 (India Standard Time),
1124,2,1613,,,,77,6,87,Sun Dec 03 2023 17:56:33 GMT+0530 (India Standard Time),
1125,2,1614,,,,77,6,87,Sun Dec 03 2023 17:56:34 GMT+0530 (India Standard Time),
1126,2,1615,,,,77,6,87,Sun Dec 03 2023 17:56:35 GMT+0530 (India Standard Time),
1127,2,1616,,,,77,6,87,Sun Dec 03 2023 17:56:36 GMT+0530 (India Standard Time),
1128,2,1617,,,,77,6,87,Sun Dec 03 2023 17:56:36 GMT+0530 (India Standard Time),
1129,2,1618,,,,77,6,87,Sun Dec 03 2023 17:56:37 GMT+0530 (India Standard Time),
1130,2,1619,,,,77,6,87,Sun Dec 03 2023 17:56:38 GMT+0530 (India Standard Time),
1131,2,1620,,,,77,6,87,Sun Dec 03 2023 17:56:39 GMT+0530 (India Standard Time),
1132,2,1627,,,,43,34,60,Sun Dec 03 2023 17:56:40 GMT+0530 (India Standard Time),
1133,2,1628,,,,43,34,60,Sun Dec 03 2023 17:56:40 GMT+0530 (India Standard Time),
1134,2,1630,,,,43,34,60,Sun Dec 03 2023 17:56:41 GMT+0530 (India Standard Time),
1135,2,1633,,,,43,34,60,Sun Dec 03 2023 17:56:42 GMT+0530 (India Standard Time),
1136,2,1637,,,,43,34,60,Sun Dec 03 2023 17:56:43 GMT+0530 (India Standard Time),
1137,2,1638,,,,43,34,60,Sun Dec 03 2023 17:56:44 GMT+0530 (India Standard Time),
1138,2,1639,,,,43,34,60,Sun Dec 03 2023 17:56:44 GMT+0530 (India Standard Time),
1139,2,1640,,,,43,34,60,Sun Dec 03 2023 17:56:45 GMT+0530 (India Standard Time),
1140,2,1642,,,,43,34,60,Sun Dec 03 2023 17:56:46 GMT+0530 (India Standard Time),
1141,2,1643,,,,43,34,60,Sun Dec 03 2023 17:56:47 GMT+0530 (India Standard Time),
1142,2,1645,,,,43,34,60,Sun Dec 03 2023 17:56:48 GMT+0530 (India Standard Time),
1143,2,1646,,,,43,34,60,Sun Dec 03 2023 17:56:48 GMT+0530 (India Standard Time),
1144,2,1649,,,,43,34,60,Sun Dec 03 2023 17:56:49 GMT+0530 (India Standard Time),
1145,2,1650,,,,43,34,60,Sun Dec 03 2023 17:56:50 GMT+0530 (India Standard Time),
1146,2,1651,,,,43,34,60,Sun Dec 03 2023 17:56:51 GMT+0530 (India Standard Time),
1147,2,1654,,,,43,34,60,Sun Dec 03 2023 17:56:52 GMT+0530 (India Standard Time),
1148,2,1656,,,,43,34,60,Sun Dec 03 2023 17:56:52 GMT+0530 (India Standard Time),
1149,2,1657,,,,43,34,60,Sun Dec 03 2023 17:56:53 GMT+0530 (India Standard Time),
1150,2,1658,,,,43,34,60,Sun Dec 03 2023 17:56:54 GMT+0530 (India Standard Time),
1151,2,1660,,,,43,34,60,Sun Dec 03 2023 17:56:55 GMT+0530 (India Standard Time),
1152,2,1661,,,,43,34,60,Sun Dec 03 2023 17:56:56 GMT+0530 (India Standard Time),
1153,2,1664,,,,43,34,60,Sun Dec 03 2023 17:56:56 GMT+0530 (India Standard Time),
1154,2,1665,,,,43,34,60,Sun Dec 03 2023 17:56:57 GMT+0530 (India Standard Time),
1155,2,1666,,,,43,34,60,Sun Dec 03 2023 17:56:58 GMT+0530 (India Standard Time),
1156,2,1667,,,,43,34,60,Sun Dec 03 2023 17:56:59 GMT+0530 (India Standard Time),
1157,2,1669,,,,43,34,60,Sun Dec 03 2023 17:57:00 GMT+0530 (India Standard Time),
1158,2,1672,,,,43,34,60,Sun Dec 03 2023 17:57:00 GMT+0530 (India Standard Time),
1159,2,1673,,,,43,34,60,Sun Dec 03 2023 17:57:01 GMT+0530 (India Standard Time),
1160,2,1676,,,,43,34,60,Sun Dec 03 2023 17:57:02 GMT+0530 (India Standard Time),
1161,2,1679,,,,43,34,60,Sun Dec 03 2023 17:57:03 GMT+0530 (India Standard Time),
1162,2,1681,,,,43,34,60,Sun Dec 03 2023 17:57:04 GMT+0530 (India Standard Time),
1163,2,1683,,,,43,34,60,Sun Dec 03 2023 17:57:04 GMT+0530 (India Standard Time),
1164,2,1684,,,,43,34,60,Sun Dec 03 2023 17:57:05 GMT+0530 (India Standard Time),
1165,2,1685,,,,43,34,60,Sun Dec 03 2023 17:57:06 GMT+0530 (India Standard Time),
1166,2,1686,,,,43,34,60,Sun Dec 03 2023 17:57:07 GMT+0530 (India Standard Time),
1167,2,1690,,,,43,34,60,Sun Dec 03 2023 17:57:08 GMT+0530 (India Standard Time),
1168,2,1693,,,,43,34,60,Sun Dec 03 2023 17:57:08 GMT+0530 (India Standard Time),
1169,2,1694,,,,43,34,60,Sun Dec 03 2023 17:57:09 GMT+0530 (India Standard Time),
1170,2,1696,,,,46,32,102,Sun Dec 03 2023 17:57:10 GMT+0530 (India Standard Time),
1171,2,1736,,,,46,32,101,Sun Dec 03 2023 17:57:11 GMT+0530 (India Standard Time),
1172,2,1741,,,,44,35,60,Sun Dec 03 2023 17:57:12 GMT+0530 (India Standard Time),
1173,2,1753,HT,,,46,32,105,Sun Dec 03 2023 17:57:12 GMT+0530 (India Standard Time),
1174,2,1759,,,,46,32,102,Sun Dec 03 2023 17:57:13 GMT+0530 (India Standard Time),
1175,2,1785,,,,44,35,60,Sun Dec 03 2023 17:57:14 GMT+0530 (India Standard Time),
1176,2,1786,,,,44,35,60,Sun Dec 03 2023 17:57:15 GMT+0530 (India Standard Time),
1177,2,1787,,,http://sltbbus.blogspot.com/2013/04/classic-fiat-bus-from-ctb-kandy-south.html,44,35,60,Sun Dec 03 2023 17:57:16 GMT+0530 (India Standard Time),
1178,2,1789,,,,44,35,60,Sun Dec 03 2023 17:57:16 GMT+0530 (India Standard Time),
1179,2,1790,,,,44,35,60,Sun Dec 03 2023 17:57:17 GMT+0530 (India Standard Time),
1180,2,1792,,,,44,35,60,Sun Dec 03 2023 17:57:18 GMT+0530 (India Standard Time),
1181,2,1793,,,,44,35,60,Sun Dec 03 2023 17:57:19 GMT+0530 (India Standard Time),
1182,2,1794,,,,44,35,60,Sun Dec 03 2023 17:57:20 GMT+0530 (India Standard Time),
1183,2,1798,,,,44,35,60,Sun Dec 03 2023 17:57:20 GMT+0530 (India Standard Time),
1184,2,1803,,,,44,35,60,Sun Dec 03 2023 17:57:21 GMT+0530 (India Standard Time),
1185,2,1809,,,,44,35,60,Sun Dec 03 2023 17:57:22 GMT+0530 (India Standard Time),
1186,2,1812,,,,44,35,60,Sun Dec 03 2023 17:57:23 GMT+0530 (India Standard Time),
1187,2,1816,,,,44,35,60,Sun Dec 03 2023 17:57:24 GMT+0530 (India Standard Time),
1188,2,1817,,,,44,35,60,Sun Dec 03 2023 17:57:24 GMT+0530 (India Standard Time),
1189,2,1818,,,,44,35,60,Sun Dec 03 2023 17:57:25 GMT+0530 (India Standard Time),
1190,2,1819,,,,44,35,60,Sun Dec 03 2023 17:57:26 GMT+0530 (India Standard Time),
1191,2,1820,,,,44,35,60,Sun Dec 03 2023 17:57:27 GMT+0530 (India Standard Time),
1192,2,1822,,,,44,35,60,Sun Dec 03 2023 17:57:28 GMT+0530 (India Standard Time),
1193,2,1824,,,http://sltbbus.blogspot.com/2018/01/ctb-bodied-fiat-650-e-bus-from-slctb.html,44,35,60,Sun Dec 03 2023 17:57:28 GMT+0530 (India Standard Time),
1194,2,1825,,,,44,35,60,Sun Dec 03 2023 17:57:29 GMT+0530 (India Standard Time),
1195,2,1828,,,,44,35,91,Sun Dec 03 2023 17:57:30 GMT+0530 (India Standard Time),
1196,2,1832,,,,44,35,60,Sun Dec 03 2023 17:57:31 GMT+0530 (India Standard Time),
1197,2,1833,,,,44,35,60,Sun Dec 03 2023 17:57:32 GMT+0530 (India Standard Time),
1198,2,1834,,,,45,36,60,Sun Dec 03 2023 17:57:32 GMT+0530 (India Standard Time),
1199,2,1837,,,,44,35,60,Sun Dec 03 2023 17:57:33 GMT+0530 (India Standard Time),
1200,2,1844,,,,44,35,60,Sun Dec 03 2023 17:57:34 GMT+0530 (India Standard Time),
1201,2,1855,,,,45,36,60,Sun Dec 03 2023 17:57:35 GMT+0530 (India Standard Time),
1202,2,1856,,,,45,36,60,Sun Dec 03 2023 17:57:36 GMT+0530 (India Standard Time),
1203,2,1858,,,,45,36,60,Sun Dec 03 2023 17:57:37 GMT+0530 (India Standard Time),
1204,2,1859,,,,45,36,60,Sun Dec 03 2023 17:57:37 GMT+0530 (India Standard Time),
1205,2,1861,,,,45,36,60,Sun Dec 03 2023 17:57:38 GMT+0530 (India Standard Time),
1206,2,1862,,,,45,36,60,Sun Dec 03 2023 17:57:39 GMT+0530 (India Standard Time),
1207,2,1863,,,,45,36,60,Sun Dec 03 2023 17:57:40 GMT+0530 (India Standard Time),
1208,2,1864,,,,45,36,60,Sun Dec 03 2023 17:57:41 GMT+0530 (India Standard Time),
1209,2,1865,,,,45,36,60,Sun Dec 03 2023 17:57:41 GMT+0530 (India Standard Time),
1210,2,1866,,,,45,36,60,Sun Dec 03 2023 17:57:42 GMT+0530 (India Standard Time),
1211,2,1867,,,,45,36,60,Sun Dec 03 2023 17:57:43 GMT+0530 (India Standard Time),
1212,2,1868,,,,45,36,60,Sun Dec 03 2023 17:57:44 GMT+0530 (India Standard Time),
1213,2,1870,,,,45,36,60,Sun Dec 03 2023 17:57:45 GMT+0530 (India Standard Time),
1214,2,1872,,,,45,36,60,Sun Dec 03 2023 17:57:45 GMT+0530 (India Standard Time),
1215,2,1873,,,,45,36,60,Sun Dec 03 2023 17:57:46 GMT+0530 (India Standard Time),
1216,2,1874,,,,45,36,60,Sun Dec 03 2023 17:57:47 GMT+0530 (India Standard Time),
1217,2,1875,,,,45,36,60,Sun Dec 03 2023 17:57:48 GMT+0530 (India Standard Time),
1218,2,1876,,,,45,36,60,Sun Dec 03 2023 17:57:49 GMT+0530 (India Standard Time),
1219,2,1877,,,,45,36,60,Sun Dec 03 2023 17:57:49 GMT+0530 (India Standard Time),
1220,2,1878,,,,45,36,60,Sun Dec 03 2023 17:57:50 GMT+0530 (India Standard Time),
1221,2,1879,,,,77,6,52,Sun Dec 03 2023 17:57:51 GMT+0530 (India Standard Time),
1222,2,1880,,,,77,6,102,Sun Dec 03 2023 17:57:52 GMT+0530 (India Standard Time),
1223,2,1881,,,,79,37,87,Sun Dec 03 2023 17:57:53 GMT+0530 (India Standard Time),
1224,2,1882,,,,77,6,102,Sun Dec 03 2023 17:57:53 GMT+0530 (India Standard Time),
1225,2,1883,,,,77,6,102,Sun Dec 03 2023 17:57:54 GMT+0530 (India Standard Time),
1226,2,1884,,,,77,6,102,Sun Dec 03 2023 17:57:55 GMT+0530 (India Standard Time),
1227,2,1887,,,,77,6,102,Sun Dec 03 2023 17:57:56 GMT+0530 (India Standard Time),
1228,2,1888,,,,77,6,102,Sun Dec 03 2023 17:57:57 GMT+0530 (India Standard Time),
1229,2,1889,,,,77,6,102,Sun Dec 03 2023 17:57:57 GMT+0530 (India Standard Time),
1230,2,1890,,,,77,6,102,Sun Dec 03 2023 17:57:58 GMT+0530 (India Standard Time),
1231,2,1891,,,,77,6,52,Sun Dec 03 2023 17:57:59 GMT+0530 (India Standard Time),
1232,2,1892,,,,2,7,129,Sun Dec 03 2023 17:58:00 GMT+0530 (India Standard Time),
1233,2,1893,,,,77,6,52,Sun Dec 03 2023 17:58:01 GMT+0530 (India Standard Time),
1234,2,1894,,,,79,37,87,Sun Dec 03 2023 17:58:01 GMT+0530 (India Standard Time),
1235,2,1895,,,,79,37,87,Sun Dec 03 2023 17:58:02 GMT+0530 (India Standard Time),
1236,2,1896,,,,79,37,87,Sun Dec 03 2023 17:58:03 GMT+0530 (India Standard Time),
1237,2,1897,,,,79,37,87,Sun Dec 03 2023 17:58:04 GMT+0530 (India Standard Time),
1238,2,1898,,,,77,6,102,Sun Dec 03 2023 17:58:04 GMT+0530 (India Standard Time),
1239,2,1899,,,,77,6,102,Sun Dec 03 2023 17:58:05 GMT+0530 (India Standard Time),
1240,2,1900,,,,77,6,102,Sun Dec 03 2023 17:58:06 GMT+0530 (India Standard Time),
1241,2,1902,,,,77,6,102,Sun Dec 03 2023 17:58:07 GMT+0530 (India Standard Time),
1242,2,1903,,,,79,37,102,Sun Dec 03 2023 17:58:08 GMT+0530 (India Standard Time),
1243,2,1904,,,,77,6,102,Sun Dec 03 2023 17:58:09 GMT+0530 (India Standard Time),
1244,2,1905,,,,77,6,119,Sun Dec 03 2023 17:58:09 GMT+0530 (India Standard Time),
1245,2,1906,,,,77,6,119,Sun Dec 03 2023 17:58:10 GMT+0530 (India Standard Time),
1246,2,1907,,,,77,6,119,Sun Dec 03 2023 17:58:11 GMT+0530 (India Standard Time),
1247,2,1908,,,,77,6,119,Sun Dec 03 2023 17:58:12 GMT+0530 (India Standard Time),
1248,2,1910,,,,46,32,11,Sun Dec 03 2023 17:58:13 GMT+0530 (India Standard Time),
1249,2,1912,,,,46,32,62,Sun Dec 03 2023 17:58:14 GMT+0530 (India Standard Time),
1250,2,1923,,,,45,36,60,Sun Dec 03 2023 17:58:14 GMT+0530 (India Standard Time),
1251,2,1925,,,,45,36,60,Sun Dec 03 2023 17:58:15 GMT+0530 (India Standard Time),
1252,2,1926,,,,46,32,73,Sun Dec 03 2023 17:58:16 GMT+0530 (India Standard Time),
1253,2,1928,,,,46,32,105,Sun Dec 03 2023 17:58:17 GMT+0530 (India Standard Time),
1254,2,1929,KN,,,46,32,46,Sun Dec 03 2023 17:58:17 GMT+0530 (India Standard Time),
1255,2,1935,,,,46,32,102,Sun Dec 03 2023 17:58:18 GMT+0530 (India Standard Time),
1256,2,1936,,,,46,32,11,Sun Dec 03 2023 17:58:19 GMT+0530 (India Standard Time),
1257,2,1940,,,,46,32,102,Sun Dec 03 2023 17:58:20 GMT+0530 (India Standard Time),
1258,2,1948,,,,46,32,102,Sun Dec 03 2023 17:58:21 GMT+0530 (India Standard Time),
1259,2,1949,,,,46,32,102,Sun Dec 03 2023 17:58:21 GMT+0530 (India Standard Time),
1260,2,1950,,,,79,37,87,Sun Dec 03 2023 17:58:22 GMT+0530 (India Standard Time),
1261,2,1951,,,,77,6,94,Sun Dec 03 2023 17:58:23 GMT+0530 (India Standard Time),
1262,2,1952,,,,77,6,94,Sun Dec 03 2023 17:58:24 GMT+0530 (India Standard Time),
1263,2,1953,,,,79,37,87,Sun Dec 03 2023 17:58:25 GMT+0530 (India Standard Time),
1264,2,1954,,,,77,6,94,Sun Dec 03 2023 17:58:25 GMT+0530 (India Standard Time),
1265,2,1955,,,,77,6,94,Sun Dec 03 2023 17:58:26 GMT+0530 (India Standard Time),
1266,2,1956,,,,79,37,87,Sun Dec 03 2023 17:58:27 GMT+0530 (India Standard Time),
1267,2,1957,,,,77,6,94,Sun Dec 03 2023 17:58:28 GMT+0530 (India Standard Time),
1268,2,1958,,,,77,6,94,Sun Dec 03 2023 17:58:29 GMT+0530 (India Standard Time),
1269,2,1959,,,,79,37,87,Sun Dec 03 2023 17:58:30 GMT+0530 (India Standard Time),
1270,2,1960,,,,77,6,94,Sun Dec 03 2023 17:58:30 GMT+0530 (India Standard Time),
1271,2,1961,,,,79,37,87,Sun Dec 03 2023 17:58:31 GMT+0530 (India Standard Time),
1272,2,1962,,,,79,37,87,Sun Dec 03 2023 17:58:32 GMT+0530 (India Standard Time),
1273,2,1963,,,,79,37,87,Sun Dec 03 2023 17:58:33 GMT+0530 (India Standard Time),
1274,2,1964,,,,79,37,87,Sun Dec 03 2023 17:58:33 GMT+0530 (India Standard Time),
